2023-07-23 13:43:12,344 Start Time:
2023-07-23 13:43:12,344 20230723-134312
2023-07-23 14:17:02,777 [49,    20] loss: 0.1607
2023-07-23 14:17:02,890 [49,    24] loss: 0.0507
2023-07-23 14:17:03,001 [49,    28] loss: 0.1238
2023-07-23 14:17:03,113 [49,    32] loss: 0.1185
2023-07-23 14:17:03,226 [49,    36] loss: 0.1723
2023-07-23 14:17:03,338 [49,    40] loss: 0.1037
2023-07-23 14:17:03,449 [49,    44] loss: 0.1157
2023-07-23 14:17:03,561 [49,    48] loss: 0.0604
2023-07-23 14:17:03,672 [49,    52] loss: 0.0573
2023-07-23 14:17:03,784 [49,    56] loss: 0.0818
2023-07-23 14:17:03,894 [49,    60] loss: 0.1109
2023-07-23 14:17:04,006 [49,    64] loss: 0.0805
2023-07-23 14:17:04,119 [49,    68] loss: 0.1221
2023-07-23 14:17:04,230 [49,    72] loss: 0.0560
2023-07-23 14:17:04,341 [49,    76] loss: 0.0515
2023-07-23 14:17:04,454 [49,    80] loss: 0.1162
2023-07-23 14:17:34,116 [50,     4] loss: 0.0737
2023-07-23 14:17:34,233 [50,     8] loss: 0.1074
2023-07-23 14:17:34,345 [50,    12] loss: 0.0830
2023-07-23 14:17:34,461 [50,    16] loss: 0.0402
2023-07-23 14:17:34,572 [50,    20] loss: 0.0509
2023-07-23 14:17:34,684 [50,    24] loss: 0.0451
2023-07-23 14:17:34,796 [50,    28] loss: 0.0699
2023-07-23 14:17:34,907 [50,    32] loss: 0.0221
2023-07-23 14:17:35,020 [50,    36] loss: 0.1059
2023-07-23 14:17:35,133 [50,    40] loss: 0.0423
2023-07-23 14:17:35,244 [50,    44] loss: 0.0366
2023-07-23 14:17:35,355 [50,    48] loss: 0.0348
2023-07-23 14:17:35,468 [50,    52] loss: 0.0383
2023-07-23 14:17:35,585 [50,    56] loss: 0.0699
2023-07-23 14:17:35,696 [50,    60] loss: 0.0309
2023-07-23 14:17:35,807 [50,    64] loss: 0.0416
2023-07-23 14:17:35,919 [50,    68] loss: 0.0911
2023-07-23 14:17:36,033 [50,    72] loss: 0.0417
2023-07-23 14:17:36,146 [50,    76] loss: 0.0330
2023-07-23 14:17:36,258 [50,    80] loss: 0.0575
2023-07-23 14:18:05,900 [51,     4] loss: 0.0324
2023-07-23 14:18:06,016 [51,     8] loss: 0.0610
2023-07-23 14:18:06,130 [51,    12] loss: 0.0276
2023-07-23 14:18:06,241 [51,    16] loss: 0.0877
2023-07-23 14:18:06,352 [51,    20] loss: 0.0280
2023-07-23 14:18:06,463 [51,    24] loss: 0.0468
2023-07-23 14:18:06,574 [51,    28] loss: 0.0325
2023-07-23 14:18:06,687 [51,    32] loss: 0.1165
2023-07-23 14:18:06,797 [51,    36] loss: 0.0525
2023-07-23 14:18:06,909 [51,    40] loss: 0.0911
2023-07-23 14:18:07,021 [51,    44] loss: 0.0722
2023-07-23 14:18:07,133 [51,    48] loss: 0.0640
2023-07-23 14:18:07,245 [51,    52] loss: 0.0625
2023-07-23 14:18:07,357 [51,    56] loss: 0.1166
2023-07-23 14:18:07,469 [51,    60] loss: 0.1503
2023-07-23 14:18:07,580 [51,    64] loss: 0.1862
2023-07-23 14:18:07,691 [51,    68] loss: 0.0593
2023-07-23 14:18:07,801 [51,    72] loss: 0.1377
2023-07-23 14:18:07,912 [51,    76] loss: 0.1364
2023-07-23 14:18:08,023 [51,    80] loss: 0.0924
2023-07-23 14:18:50,864 Accuracy of the network on the validation set: 93.01802 %
2023-07-23 14:18:50,865 new_pred 0.930180
2023-07-23 14:18:50,866 best_pred 0.929451
2023-07-23 14:19:19,274 [52,     4] loss: 0.0553
2023-07-23 14:19:19,390 [52,     8] loss: 0.1152
2023-07-23 14:19:19,499 [52,    12] loss: 0.0770
2023-07-23 14:19:19,612 [52,    16] loss: 0.0762
2023-07-23 14:19:19,723 [52,    20] loss: 0.0471
2023-07-23 14:19:19,836 [52,    24] loss: 0.0833
2023-07-23 14:19:19,948 [52,    28] loss: 0.0731
2023-07-23 14:19:20,061 [52,    32] loss: 0.1305
2023-07-23 14:19:20,172 [52,    36] loss: 0.0631
2023-07-23 14:19:20,283 [52,    40] loss: 0.1050
2023-07-23 14:19:20,394 [52,    44] loss: 0.0823
2023-07-23 14:19:20,505 [52,    48] loss: 0.0497
2023-07-23 14:19:20,617 [52,    52] loss: 0.0463
2023-07-23 14:19:20,729 [52,    56] loss: 0.1216
2023-07-23 14:19:20,841 [52,    60] loss: 0.0735
2023-07-23 14:19:20,952 [52,    64] loss: 0.2469
2023-07-23 14:19:21,065 [52,    68] loss: 0.2371
2023-07-23 14:19:21,176 [52,    72] loss: 0.0838
2023-07-23 14:19:21,287 [52,    76] loss: 0.3262
2023-07-23 14:19:21,398 [52,    80] loss: 0.1513
2023-07-23 14:19:50,870 [53,     4] loss: 0.1680
2023-07-23 14:19:50,986 [53,     8] loss: 0.0724
2023-07-23 14:19:51,099 [53,    12] loss: 0.1485
2023-07-23 14:19:51,209 [53,    16] loss: 0.1032
2023-07-23 14:19:51,323 [53,    20] loss: 0.1528
2023-07-23 14:19:51,434 [53,    24] loss: 0.1046
2023-07-23 14:19:51,546 [53,    28] loss: 0.1173
2023-07-23 14:19:51,657 [53,    32] loss: 0.1002
2023-07-23 14:19:51,769 [53,    36] loss: 0.1289
2023-07-23 14:19:51,881 [53,    40] loss: 0.0714
2023-07-23 14:19:51,994 [53,    44] loss: 0.2497
2023-07-23 14:19:52,110 [53,    48] loss: 0.2038
2023-07-23 14:19:52,221 [53,    52] loss: 0.2533
2023-07-23 14:19:52,334 [53,    56] loss: 0.4902
2023-07-23 14:19:52,446 [53,    60] loss: 0.3736
2023-07-23 14:19:52,558 [53,    64] loss: 0.1329
2023-07-23 14:19:52,670 [53,    68] loss: 0.1460
2023-07-23 14:19:52,781 [53,    72] loss: 0.1659
2023-07-23 14:19:52,894 [53,    76] loss: 0.1300
2023-07-23 14:19:53,004 [53,    80] loss: 0.1489
2023-07-23 14:20:22,461 [54,     4] loss: 0.1693
2023-07-23 14:20:22,577 [54,     8] loss: 0.1393
2023-07-23 14:20:22,687 [54,    12] loss: 0.2984
2023-07-23 14:20:22,798 [54,    16] loss: 0.0940
2023-07-23 14:20:22,910 [54,    20] loss: 0.0836
2023-07-23 14:20:23,021 [54,    24] loss: 0.1571
2023-07-23 14:20:23,134 [54,    28] loss: 0.1075
2023-07-23 14:20:23,244 [54,    32] loss: 0.0632
2023-07-23 14:20:23,354 [54,    36] loss: 0.0516
2023-07-23 14:20:23,465 [54,    40] loss: 0.0940
2023-07-23 14:20:23,577 [54,    44] loss: 0.1075
2023-07-23 14:20:23,688 [54,    48] loss: 0.1009
2023-07-23 14:20:23,801 [54,    52] loss: 0.0578
2023-07-23 14:20:23,912 [54,    56] loss: 0.0608
2023-07-23 14:20:24,023 [54,    60] loss: 0.1805
2023-07-23 14:20:24,136 [54,    64] loss: 0.0769
2023-07-23 14:20:24,246 [54,    68] loss: 0.0851
2023-07-23 14:20:24,357 [54,    72] loss: 0.0388
2023-07-23 14:20:24,466 [54,    76] loss: 0.1448
2023-07-23 14:20:24,577 [54,    80] loss: 0.1049
2023-07-23 14:20:54,245 [55,     4] loss: 0.1969
2023-07-23 14:20:54,362 [55,     8] loss: 0.2411
2023-07-23 14:20:54,475 [55,    12] loss: 0.0660
2023-07-23 14:20:54,590 [55,    16] loss: 0.0918
2023-07-23 14:20:54,703 [55,    20] loss: 0.1028
2023-07-23 14:20:54,814 [55,    24] loss: 0.0440
2023-07-23 14:20:54,926 [55,    28] loss: 0.0429
2023-07-23 14:20:55,039 [55,    32] loss: 0.1229
2023-07-23 14:20:55,154 [55,    36] loss: 0.0805
2023-07-23 14:20:55,264 [55,    40] loss: 0.0658
2023-07-23 14:20:55,377 [55,    44] loss: 0.0360
2023-07-23 14:20:55,490 [55,    48] loss: 0.0964
2023-07-23 14:20:55,603 [55,    52] loss: 0.1435
2023-07-23 14:20:55,713 [55,    56] loss: 0.0494
2023-07-23 14:20:55,826 [55,    60] loss: 0.2208
2023-07-23 14:20:55,941 [55,    64] loss: 0.1101
2023-07-23 14:20:56,053 [55,    68] loss: 0.1153
2023-07-23 14:20:56,165 [55,    72] loss: 0.2955
2023-07-23 14:20:56,277 [55,    76] loss: 0.0928
2023-07-23 14:20:56,390 [55,    80] loss: 0.1366
2023-07-23 14:21:26,037 [56,     4] loss: 0.0712
2023-07-23 14:21:26,157 [56,     8] loss: 0.0848
2023-07-23 14:21:26,269 [56,    12] loss: 0.1757
2023-07-23 14:21:26,382 [56,    16] loss: 0.0839
2023-07-23 14:21:26,494 [56,    20] loss: 0.0739
2023-07-23 14:21:26,610 [56,    24] loss: 0.1050
2023-07-23 14:21:26,722 [56,    28] loss: 0.1834
2023-07-23 14:21:26,836 [56,    32] loss: 0.0899
2023-07-23 14:21:26,949 [56,    36] loss: 0.0898
2023-07-23 14:21:27,063 [56,    40] loss: 0.1004
2023-07-23 14:21:27,177 [56,    44] loss: 0.1419
2023-07-23 14:21:27,291 [56,    48] loss: 0.0566
2023-07-23 14:21:27,402 [56,    52] loss: 0.1671
2023-07-23 14:21:27,515 [56,    56] loss: 0.0677
2023-07-23 14:21:27,628 [56,    60] loss: 0.0732
2023-07-23 14:21:27,741 [56,    64] loss: 0.0592
2023-07-23 14:21:27,852 [56,    68] loss: 0.1433
2023-07-23 14:21:27,964 [56,    72] loss: 0.0903
2023-07-23 14:21:28,076 [56,    76] loss: 0.1677
2023-07-23 14:21:28,188 [56,    80] loss: 0.0666
2023-07-23 14:21:57,826 [57,     4] loss: 0.0612
2023-07-23 14:21:57,943 [57,     8] loss: 0.1696
2023-07-23 14:21:58,054 [57,    12] loss: 0.1168
2023-07-23 14:21:58,169 [57,    16] loss: 0.1181
2023-07-23 14:21:58,280 [57,    20] loss: 0.1096
2023-07-23 14:21:58,390 [57,    24] loss: 0.0888
2023-07-23 14:21:58,502 [57,    28] loss: 0.0787
2023-07-23 14:21:58,614 [57,    32] loss: 0.0428
2023-07-23 14:21:58,726 [57,    36] loss: 0.1543
2023-07-23 14:21:58,837 [57,    40] loss: 0.0813
2023-07-23 14:21:58,948 [57,    44] loss: 0.0170
2023-07-23 14:21:59,059 [57,    48] loss: 0.0269
2023-07-23 14:21:59,172 [57,    52] loss: 0.1040
2023-07-23 14:21:59,283 [57,    56] loss: 0.0635
2023-07-23 14:21:59,394 [57,    60] loss: 0.0524
2023-07-23 14:21:59,507 [57,    64] loss: 0.0737
2023-07-23 14:21:59,623 [57,    68] loss: 0.1335
2023-07-23 14:21:59,733 [57,    72] loss: 0.1655
2023-07-23 14:21:59,843 [57,    76] loss: 0.0823
2023-07-23 14:21:59,954 [57,    80] loss: 0.0598
2023-07-23 14:22:29,415 [58,     4] loss: 0.0483
2023-07-23 14:22:29,531 [58,     8] loss: 0.0787
2023-07-23 14:22:29,642 [58,    12] loss: 0.0883
2023-07-23 14:22:29,754 [58,    16] loss: 0.0737
2023-07-23 14:22:29,866 [58,    20] loss: 0.0575
2023-07-23 14:22:29,978 [58,    24] loss: 0.0488
2023-07-23 14:22:30,091 [58,    28] loss: 0.0878
2023-07-23 14:22:30,202 [58,    32] loss: 0.1004
2023-07-23 14:22:30,313 [58,    36] loss: 0.0667
2023-07-23 14:22:30,425 [58,    40] loss: 0.1626
2023-07-23 14:22:30,538 [58,    44] loss: 0.0906
2023-07-23 14:22:30,655 [58,    48] loss: 0.1217
2023-07-23 14:22:30,770 [58,    52] loss: 0.0629
2023-07-23 14:22:30,882 [58,    56] loss: 0.1037
2023-07-23 14:22:30,993 [58,    60] loss: 0.0664
2023-07-23 14:22:31,106 [58,    64] loss: 0.0715
2023-07-23 14:22:31,216 [58,    68] loss: 0.1381
2023-07-23 14:22:31,328 [58,    72] loss: 0.1159
2023-07-23 14:22:31,439 [58,    76] loss: 0.0654
2023-07-23 14:22:31,552 [58,    80] loss: 0.1253
2023-07-23 14:23:01,014 [59,     4] loss: 0.0824
2023-07-23 14:23:01,132 [59,     8] loss: 0.0344
2023-07-23 14:23:01,243 [59,    12] loss: 0.0595
2023-07-23 14:23:01,355 [59,    16] loss: 0.0862
2023-07-23 14:23:01,466 [59,    20] loss: 0.0484
2023-07-23 14:23:01,577 [59,    24] loss: 0.0416
2023-07-23 14:23:01,689 [59,    28] loss: 0.0568
2023-07-23 14:23:01,802 [59,    32] loss: 0.0813
2023-07-23 14:23:01,913 [59,    36] loss: 0.0703
2023-07-23 14:23:02,025 [59,    40] loss: 0.1300
2023-07-23 14:23:02,137 [59,    44] loss: 0.2580
2023-07-23 14:23:02,248 [59,    48] loss: 0.1377
2023-07-23 14:23:02,359 [59,    52] loss: 0.1657
2023-07-23 14:23:02,470 [59,    56] loss: 0.1743
2023-07-23 14:23:02,580 [59,    60] loss: 0.0614
2023-07-23 14:23:02,692 [59,    64] loss: 0.0732
2023-07-23 14:23:02,803 [59,    68] loss: 0.3170
2023-07-23 14:23:02,914 [59,    72] loss: 0.1227
2023-07-23 14:23:03,026 [59,    76] loss: 0.1432
2023-07-23 14:23:03,138 [59,    80] loss: 0.1311
2023-07-23 14:23:32,788 [60,     4] loss: 0.1956
2023-07-23 14:23:32,906 [60,     8] loss: 0.1622
2023-07-23 14:23:33,018 [60,    12] loss: 0.1177
2023-07-23 14:23:33,132 [60,    16] loss: 0.1741
2023-07-23 14:23:33,244 [60,    20] loss: 0.1280
2023-07-23 14:23:33,355 [60,    24] loss: 0.1854
2023-07-23 14:23:33,466 [60,    28] loss: 0.1337
2023-07-23 14:23:33,576 [60,    32] loss: 0.1866
2023-07-23 14:23:33,687 [60,    36] loss: 0.0631
2023-07-23 14:23:33,798 [60,    40] loss: 0.0986
2023-07-23 14:23:33,909 [60,    44] loss: 0.1136
2023-07-23 14:23:34,020 [60,    48] loss: 0.3017
2023-07-23 14:23:34,134 [60,    52] loss: 0.2305
2023-07-23 14:23:34,247 [60,    56] loss: 0.0947
2023-07-23 14:23:34,357 [60,    60] loss: 0.0752
2023-07-23 14:23:34,468 [60,    64] loss: 0.1517
2023-07-23 14:23:34,579 [60,    68] loss: 0.0711
2023-07-23 14:23:34,695 [60,    72] loss: 0.0952
2023-07-23 14:23:34,808 [60,    76] loss: 0.1575
2023-07-23 14:23:34,920 [60,    80] loss: 0.1383
2023-07-23 14:24:04,572 [61,     4] loss: 0.1663
2023-07-23 14:24:04,688 [61,     8] loss: 0.1134
2023-07-23 14:24:04,799 [61,    12] loss: 0.0441
2023-07-23 14:24:04,909 [61,    16] loss: 0.1041
2023-07-23 14:24:05,020 [61,    20] loss: 0.0915
2023-07-23 14:24:05,133 [61,    24] loss: 0.0988
2023-07-23 14:24:05,244 [61,    28] loss: 0.0935
2023-07-23 14:24:05,355 [61,    32] loss: 0.0883
2023-07-23 14:24:05,467 [61,    36] loss: 0.2149
2023-07-23 14:24:05,578 [61,    40] loss: 0.1725
2023-07-23 14:24:05,690 [61,    44] loss: 0.1839
2023-07-23 14:24:05,801 [61,    48] loss: 0.3578
2023-07-23 14:24:05,912 [61,    52] loss: 0.2457
2023-07-23 14:24:06,023 [61,    56] loss: 0.2190
2023-07-23 14:24:06,137 [61,    60] loss: 0.0996
2023-07-23 14:24:06,249 [61,    64] loss: 0.1300
2023-07-23 14:24:06,359 [61,    68] loss: 0.3368
2023-07-23 14:24:06,469 [61,    72] loss: 0.1846
2023-07-23 14:24:06,579 [61,    76] loss: 0.2292
2023-07-23 14:24:06,689 [61,    80] loss: 0.0966
2023-07-23 14:24:49,717 Accuracy of the network on the validation set: 91.40813 %
2023-07-23 14:25:18,153 [62,     4] loss: 0.2077
2023-07-23 14:25:18,269 [62,     8] loss: 0.0984
2023-07-23 14:25:18,380 [62,    12] loss: 0.1244
2023-07-23 14:25:18,490 [62,    16] loss: 0.0963
2023-07-23 14:25:18,602 [62,    20] loss: 0.1044
2023-07-23 14:25:18,713 [62,    24] loss: 0.0444
2023-07-23 14:25:18,823 [62,    28] loss: 0.1062
2023-07-23 14:25:18,935 [62,    32] loss: 0.1623
2023-07-23 14:25:19,047 [62,    36] loss: 0.0901
2023-07-23 14:25:19,161 [62,    40] loss: 0.0675
2023-07-23 14:25:19,272 [62,    44] loss: 0.0642
2023-07-23 14:25:19,383 [62,    48] loss: 0.0946
2023-07-23 14:25:19,494 [62,    52] loss: 0.1586
2023-07-23 14:25:19,606 [62,    56] loss: 0.1001
2023-07-23 14:25:19,718 [62,    60] loss: 0.0757
2023-07-23 14:25:19,829 [62,    64] loss: 0.1178
2023-07-23 14:25:19,939 [62,    68] loss: 0.0462
2023-07-23 14:25:20,051 [62,    72] loss: 0.0692
2023-07-23 14:25:20,164 [62,    76] loss: 0.0641
2023-07-23 14:25:20,275 [62,    80] loss: 0.1640
2023-07-23 14:25:49,942 [63,     4] loss: 0.1250
2023-07-23 14:25:50,058 [63,     8] loss: 0.0889
2023-07-23 14:25:50,171 [63,    12] loss: 0.0357
2023-07-23 14:25:50,283 [63,    16] loss: 0.0860
2023-07-23 14:25:50,396 [63,    20] loss: 0.1153
2023-07-23 14:25:50,508 [63,    24] loss: 0.0867
2023-07-23 14:25:50,624 [63,    28] loss: 0.1257
2023-07-23 14:25:50,737 [63,    32] loss: 0.0938
2023-07-23 14:25:50,852 [63,    36] loss: 0.0622
2023-07-23 14:25:50,964 [63,    40] loss: 0.0283
2023-07-23 14:25:51,076 [63,    44] loss: 0.0993
2023-07-23 14:25:51,192 [63,    48] loss: 0.1199
2023-07-23 14:25:51,307 [63,    52] loss: 0.0478
2023-07-23 14:25:51,422 [63,    56] loss: 0.1091
2023-07-23 14:25:51,536 [63,    60] loss: 0.1002
2023-07-23 14:25:51,649 [63,    64] loss: 0.0873
2023-07-23 14:25:51,761 [63,    68] loss: 0.0545
2023-07-23 14:25:51,871 [63,    72] loss: 0.1300
2023-07-23 14:25:51,983 [63,    76] loss: 0.1754
2023-07-23 14:25:52,094 [63,    80] loss: 0.0898
2023-07-23 14:26:21,726 [64,     4] loss: 0.0668
2023-07-23 14:26:21,842 [64,     8] loss: 0.0916
2023-07-23 14:26:21,955 [64,    12] loss: 0.0856
2023-07-23 14:26:22,066 [64,    16] loss: 0.1158
2023-07-23 14:26:22,179 [64,    20] loss: 0.0863
2023-07-23 14:26:22,290 [64,    24] loss: 0.1855
2023-07-23 14:26:22,400 [64,    28] loss: 0.0603
2023-07-23 14:26:22,511 [64,    32] loss: 0.1960
2023-07-23 14:26:22,622 [64,    36] loss: 0.0709
2023-07-23 14:26:22,733 [64,    40] loss: 0.0779
2023-07-23 14:26:22,845 [64,    44] loss: 0.0517
2023-07-23 14:26:22,959 [64,    48] loss: 0.1597
2023-07-23 14:26:23,071 [64,    52] loss: 0.0509
2023-07-23 14:26:23,183 [64,    56] loss: 0.0442
2023-07-23 14:26:23,293 [64,    60] loss: 0.2200
2023-07-23 14:26:23,403 [64,    64] loss: 0.0614
2023-07-23 14:26:23,516 [64,    68] loss: 0.2095
2023-07-23 14:26:23,627 [64,    72] loss: 0.1270
2023-07-23 14:26:23,738 [64,    76] loss: 0.0913
2023-07-23 14:26:23,849 [64,    80] loss: 0.0756
2023-07-23 14:26:53,519 [65,     4] loss: 0.0976
2023-07-23 14:26:53,636 [65,     8] loss: 0.0513
2023-07-23 14:26:53,756 [65,    12] loss: 0.0577
2023-07-23 14:26:53,867 [65,    16] loss: 0.1016
2023-07-23 14:26:53,979 [65,    20] loss: 0.1131
2023-07-23 14:26:54,093 [65,    24] loss: 0.0427
2023-07-23 14:26:54,205 [65,    28] loss: 0.0519
2023-07-23 14:26:54,317 [65,    32] loss: 0.0666
2023-07-23 14:26:54,430 [65,    36] loss: 0.0307
2023-07-23 14:26:54,543 [65,    40] loss: 0.0410
2023-07-23 14:26:54,657 [65,    44] loss: 0.0198
2023-07-23 14:26:54,770 [65,    48] loss: 0.0865
2023-07-23 14:26:54,885 [65,    52] loss: 0.0495
2023-07-23 14:26:54,998 [65,    56] loss: 0.0986
2023-07-23 14:26:55,112 [65,    60] loss: 0.0497
2023-07-23 14:26:55,225 [65,    64] loss: 0.0658
2023-07-23 14:26:55,336 [65,    68] loss: 0.0564
2023-07-23 14:26:55,448 [65,    72] loss: 0.0569
2023-07-23 14:26:55,559 [65,    76] loss: 0.0951
2023-07-23 14:26:55,669 [65,    80] loss: 0.1326
2023-07-23 14:27:25,316 [66,     4] loss: 0.0706
2023-07-23 14:27:25,432 [66,     8] loss: 0.2786
2023-07-23 14:27:25,544 [66,    12] loss: 0.1928
2023-07-23 14:27:25,656 [66,    16] loss: 0.0990
2023-07-23 14:27:25,770 [66,    20] loss: 0.1031
2023-07-23 14:27:25,881 [66,    24] loss: 0.0677
2023-07-23 14:27:25,999 [66,    28] loss: 0.0807
2023-07-23 14:27:26,113 [66,    32] loss: 0.1098
2023-07-23 14:27:26,226 [66,    36] loss: 0.1305
2023-07-23 14:27:26,337 [66,    40] loss: 0.1073
2023-07-23 14:27:26,449 [66,    44] loss: 0.1202
2023-07-23 14:27:26,564 [66,    48] loss: 0.0349
2023-07-23 14:27:26,677 [66,    52] loss: 0.1375
2023-07-23 14:27:26,790 [66,    56] loss: 0.1147
2023-07-23 14:27:26,901 [66,    60] loss: 0.1192
2023-07-23 14:27:27,013 [66,    64] loss: 0.2411
2023-07-23 14:27:27,126 [66,    68] loss: 0.2192
2023-07-23 14:27:27,239 [66,    72] loss: 0.1010
2023-07-23 14:27:27,350 [66,    76] loss: 0.1813
2023-07-23 14:27:27,462 [66,    80] loss: 0.2276
2023-07-23 14:27:57,098 [67,     4] loss: 0.1520
2023-07-23 14:27:57,216 [67,     8] loss: 0.1540
2023-07-23 14:27:57,328 [67,    12] loss: 0.1294
2023-07-23 14:27:57,439 [67,    16] loss: 0.1214
2023-07-23 14:27:57,552 [67,    20] loss: 0.2448
2023-07-23 14:27:57,664 [67,    24] loss: 0.2320
2023-07-23 14:27:57,775 [67,    28] loss: 0.0392
2023-07-23 14:27:57,886 [67,    32] loss: 0.1563
2023-07-23 14:27:57,999 [67,    36] loss: 0.3019
2023-07-23 14:27:58,112 [67,    40] loss: 0.2650
2023-07-23 14:27:58,225 [67,    44] loss: 0.1870
2023-07-23 14:27:58,334 [67,    48] loss: 0.2357
2023-07-23 14:27:58,445 [67,    52] loss: 0.1836
2023-07-23 14:27:58,556 [67,    56] loss: 0.1823
2023-07-23 14:27:58,668 [67,    60] loss: 0.2296
2023-07-23 14:27:58,781 [67,    64] loss: 0.2298
2023-07-23 14:27:58,892 [67,    68] loss: 0.1817
2023-07-23 14:27:59,003 [67,    72] loss: 0.1637
2023-07-23 14:27:59,114 [67,    76] loss: 0.1301
2023-07-23 14:27:59,228 [67,    80] loss: 0.1252
2023-07-23 14:28:28,886 [68,     4] loss: 0.1707
2023-07-23 14:28:29,002 [68,     8] loss: 0.1174
2023-07-23 14:28:29,114 [68,    12] loss: 0.1789
2023-07-23 14:28:29,226 [68,    16] loss: 0.1697
2023-07-23 14:28:29,340 [68,    20] loss: 0.1254
2023-07-23 14:28:29,451 [68,    24] loss: 0.2459
2023-07-23 14:28:29,563 [68,    28] loss: 0.3098
2023-07-23 14:28:29,677 [68,    32] loss: 0.2407
2023-07-23 14:28:29,790 [68,    36] loss: 0.1405
2023-07-23 14:28:29,900 [68,    40] loss: 0.2867
2023-07-23 14:28:30,011 [68,    44] loss: 0.1882
2023-07-23 14:28:30,124 [68,    48] loss: 0.1894
2023-07-23 14:28:30,236 [68,    52] loss: 0.5372
2023-07-23 14:28:30,346 [68,    56] loss: 0.2291
2023-07-23 14:28:30,461 [68,    60] loss: 0.3916
2023-07-23 14:28:30,573 [68,    64] loss: 0.3268
2023-07-23 14:28:30,684 [68,    68] loss: 0.1647
2023-07-23 14:28:30,796 [68,    72] loss: 0.2563
2023-07-23 14:28:30,910 [68,    76] loss: 0.4518
2023-07-23 14:28:31,022 [68,    80] loss: 0.1753
2023-07-23 14:29:00,678 [69,     4] loss: 0.1993
2023-07-23 14:29:00,795 [69,     8] loss: 0.1040
2023-07-23 14:29:00,909 [69,    12] loss: 0.1877
2023-07-23 14:29:01,022 [69,    16] loss: 0.2938
2023-07-23 14:29:01,134 [69,    20] loss: 0.2742
2023-07-23 14:29:01,248 [69,    24] loss: 0.1079
2023-07-23 14:29:01,362 [69,    28] loss: 0.1663
2023-07-23 14:29:01,474 [69,    32] loss: 0.1216
2023-07-23 14:29:01,586 [69,    36] loss: 0.1741
2023-07-23 14:29:01,696 [69,    40] loss: 0.4273
2023-07-23 14:29:01,809 [69,    44] loss: 0.1338
2023-07-23 14:29:01,921 [69,    48] loss: 0.2408
2023-07-23 14:29:02,032 [69,    52] loss: 0.2562
2023-07-23 14:29:02,145 [69,    56] loss: 0.1884
2023-07-23 14:29:02,256 [69,    60] loss: 0.4380
2023-07-23 14:29:02,367 [69,    64] loss: 0.1103
2023-07-23 14:29:02,479 [69,    68] loss: 0.1863
2023-07-23 14:29:02,591 [69,    72] loss: 0.2548
2023-07-23 14:29:02,704 [69,    76] loss: 0.1752
2023-07-23 14:29:02,816 [69,    80] loss: 0.1386
2023-07-23 14:29:32,479 [70,     4] loss: 0.0840
2023-07-23 14:29:32,594 [70,     8] loss: 0.1395
2023-07-23 14:29:32,705 [70,    12] loss: 0.2886
2023-07-23 14:29:32,816 [70,    16] loss: 0.1494
2023-07-23 14:29:32,927 [70,    20] loss: 0.1645
2023-07-23 14:29:33,039 [70,    24] loss: 0.1594
2023-07-23 14:29:33,150 [70,    28] loss: 0.0387
2023-07-23 14:29:33,262 [70,    32] loss: 0.0552
2023-07-23 14:29:33,373 [70,    36] loss: 0.1901
2023-07-23 14:29:33,483 [70,    40] loss: 0.1500
2023-07-23 14:29:33,595 [70,    44] loss: 0.2557
2023-07-23 14:29:33,707 [70,    48] loss: 0.1999
2023-07-23 14:29:33,820 [70,    52] loss: 0.1530
2023-07-23 14:29:33,932 [70,    56] loss: 0.1929
2023-07-23 14:29:34,043 [70,    60] loss: 0.1833
2023-07-23 14:29:34,157 [70,    64] loss: 0.1383
2023-07-23 14:29:34,269 [70,    68] loss: 0.0546
2023-07-23 14:29:34,380 [70,    72] loss: 0.1552
2023-07-23 14:29:34,491 [70,    76] loss: 0.1404
2023-07-23 14:29:34,602 [70,    80] loss: 0.1963
2023-07-23 14:30:04,259 [71,     4] loss: 0.0584
2023-07-23 14:30:04,375 [71,     8] loss: 0.0988
2023-07-23 14:30:04,487 [71,    12] loss: 0.1348
2023-07-23 14:30:04,601 [71,    16] loss: 0.1695
2023-07-23 14:30:04,715 [71,    20] loss: 0.0623
2023-07-23 14:30:04,828 [71,    24] loss: 0.0695
2023-07-23 14:30:04,938 [71,    28] loss: 0.0730
2023-07-23 14:30:05,051 [71,    32] loss: 0.1021
2023-07-23 14:30:05,163 [71,    36] loss: 0.0594
2023-07-23 14:30:05,275 [71,    40] loss: 0.0692
2023-07-23 14:30:05,388 [71,    44] loss: 0.1785
2023-07-23 14:30:05,502 [71,    48] loss: 0.1249
2023-07-23 14:30:05,616 [71,    52] loss: 0.1144
2023-07-23 14:30:05,726 [71,    56] loss: 0.0530
2023-07-23 14:30:05,839 [71,    60] loss: 0.0820
2023-07-23 14:30:05,949 [71,    64] loss: 0.1297
2023-07-23 14:30:06,061 [71,    68] loss: 0.0921
2023-07-23 14:30:06,172 [71,    72] loss: 0.0440
2023-07-23 14:30:06,286 [71,    76] loss: 0.0542
2023-07-23 14:30:06,395 [71,    80] loss: 0.1706
2023-07-23 14:30:49,240 Accuracy of the network on the validation set: 93.16552 %
2023-07-23 14:30:49,241 new_pred 0.931655
2023-07-23 14:30:49,241 best_pred 0.930180
2023-07-23 14:31:17,628 [72,     4] loss: 0.0544
2023-07-23 14:31:17,744 [72,     8] loss: 0.0917
